时间戳,pitch角度,误差,目标角速率,实际角速率,积分项,输出值,电机3PWM,电机4PWM
26.924,-6.001,6.001,0.000,0.000,0.000,1.065,1498,1498
26.934,-6.001,6.001,0.000,0.000,0.000,1.065,1498,1498
26.944,-6.001,6.001,0.000,0.000,0.000,1.065,1498,1498
26.954,-6.001,6.001,0.000,0.000,0.000,1.066,1498,1498
26.964,-6.001,6.001,0.000,0.000,0.000,1.066,1498,1498
26.974,-6.001,6.001,0.000,0.000,0.000,1.066,1498,1498
26.984,-6.001,6.001,0.000,0.000,0.000,1.066,1498,1498
26.994,-6.001,6.001,0.000,0.000,0.000,1.067,1498,1498
27.004,-6.001,6.001,0.000,0.000,0.000,1.067,1498,1498
27.014,-6.001,6.001,0.000,0.000,0.000,1.067,1498,1498
27.024,-6.022,6.022,0.000,0.000,0.000,1.067,1498,1498
27.034,-6.022,6.022,0.000,0.000,0.000,1.068,1498,1498
27.044,-6.022,6.022,0.000,0.000,0.000,1.069,1498,1498
27.054,-6.022,6.022,0.000,0.000,0.000,1.070,1498,1498
27.064,-6.022,6.022,0.000,0.000,0.000,1.070,1498,1498
27.074,-6.022,6.022,0.000,0.000,0.000,1.071,1498,1498
27.084,-6.022,6.022,0.000,0.000,0.000,1.071,1498,1498
27.094,-6.022,6.022,0.000,0.000,0.000,1.072,1498,1498
27.104,-6.022,6.022,0.000,0.000,0.000,1.072,1498,1498
27.114,-6.022,6.022,0.000,0.000,0.000,1.072,1498,1498
27.124,-6.022,6.022,0.000,0.000,0.000,1.073,1498,1498
27.134,-6.022,6.022,0.000,0.000,0.000,1.073,1498,1498
27.144,-6.022,6.022,0.000,0.000,0.000,1.073,1498,1498
27.154,-6.022,6.022,0.000,0.000,0.000,1.074,1498,1498
27.164,-6.022,6.022,0.000,0.000,0.000,1.074,1498,1498
27.174,-6.022,6.022,0.000,0.000,0.000,1.074,1498,1498
27.184,-6.022,6.022,0.000,0.000,0.000,1.075,1498,1498
27.194,-6.022,6.022,0.000,0.000,0.000,1.075,1498,1498
27.204,-6.022,6.022,0.000,0.000,0.000,1.075,1498,1498
27.214,-6.022,6.022,0.000,0.000,0.000,1.076,1498,1498
27.224,-6.022,6.022,0.000,0.000,0.000,1.076,1498,1498
27.234,-6.022,6.022,0.000,0.000,0.000,1.076,1498,1498
27.244,-6.022,6.022,0.000,0.000,0.000,1.077,1498,1498
27.254,-6.022,6.022,0.000,0.000,0.000,1.077,1498,1498
27.264,-6.022,6.022,0.000,0.000,0.000,1.077,1498,1498
27.274,-6.050,6.050,0.000,0.000,0.000,1.077,1498,1498
27.284,-6.050,6.050,0.000,0.000,0.000,1.078,1498,1498
27.294,-6.050,6.050,0.000,0.000,0.000,1.079,1498,1498
27.304,-6.050,6.050,0.000,0.000,0.000,1.080,1498,1498
27.314,-6.050,6.050,0.000,0.000,0.000,1.081,1498,1498
27.324,-6.050,6.050,0.000,0.000,0.000,1.081,1498,1498
27.334,-6.050,6.050,0.000,0.000,0.000,1.082,1498,1498
27.344,-6.050,6.050,0.000,0.000,0.000,1.082,1498,1498
27.354,-6.050,6.050,0.000,0.000,0.000,1.083,1498,1498
27.364,-6.050,6.050,0.000,0.000,0.000,1.083,1498,1498
27.374,-6.050,6.050,0.000,0.000,0.000,1.083,1498,1498
27.384,-6.050,6.050,0.000,0.000,0.000,1.084,1498,1498
27.394,-6.050,6.050,0.000,0.000,0.000,1.084,1498,1498
27.404,-6.050,6.050,0.000,0.000,0.000,1.084,1498,1498
27.414,-6.050,6.050,0.000,0.000,0.000,1.085,1498,1498
27.424,-6.050,6.050,0.000,0.000,0.000,1.085,1498,1498
27.434,-6.050,6.050,0.000,0.000,0.000,1.085,1498,1498
27.444,-6.050,6.050,0.000,0.000,0.000,1.086,1498,1498
27.454,-6.050,6.050,0.000,0.000,0.000,1.086,1498,1498
27.464,-6.050,6.050,0.000,0.000,0.000,1.086,1498,1498
27.474,-6.050,6.050,0.000,0.000,0.000,1.087,1498,1498
27.484,-6.050,6.050,0.000,0.000,0.000,1.087,1498,1498
27.494,-6.050,6.050,0.000,0.000,0.000,1.087,1498,1498
27.504,-6.050,6.050,0.000,0.000,0.000,1.087,1498,1498
27.514,-6.050,6.050,0.000,0.000,0.000,1.088,1498,1498
27.524,-6.073,6.073,0.000,0.000,0.000,1.088,1498,1498
27.534,-6.073,6.073,0.000,0.000,0.000,1.089,1498,1498
27.544,-6.073,6.073,0.000,0.000,0.000,1.090,1498,1498
27.554,-6.073,6.073,0.000,0.000,0.000,1.090,1498,1498
27.564,-6.073,6.073,0.000,0.000,0.000,1.091,1498,1498
27.574,-6.073,6.073,0.000,0.000,0.000,1.091,1498,1498
27.584,-6.073,6.073,0.000,0.000,0.000,1.092,1498,1498
27.594,-6.073,6.073,0.000,0.000,0.000,1.092,1498,1498
27.604,-6.073,6.073,0.000,0.000,0.000,1.093,1498,1498
27.614,-6.073,6.073,0.000,0.000,0.000,1.093,1498,1498
27.624,-6.073,6.073,0.000,0.000,0.000,1.093,1498,1498
27.634,-6.073,6.073,0.000,0.000,0.000,1.094,1498,1498
27.644,-6.073,6.073,0.000,0.000,0.000,1.094,1498,1498
27.654,-6.073,6.073,0.000,0.000,0.000,1.094,1498,1498
27.664,-6.073,6.073,0.000,0.000,0.000,1.095,1498,1498
27.674,-6.073,6.073,0.000,0.000,0.000,1.095,1498,1498
27.684,-6.073,6.073,0.000,0.000,0.000,1.095,1498,1498
27.694,-6.073,6.073,0.000,0.000,0.000,1.096,1498,1498
27.704,-6.073,6.073,0.000,0.000,0.000,1.096,1498,1498
27.714,-6.073,6.073,0.000,0.000,0.000,1.096,1498,1498
27.724,-6.073,6.073,0.000,0.000,0.000,1.097,1498,1498
27.734,-6.073,6.073,0.000,0.000,0.000,1.097,1498,1498
27.744,-6.073,6.073,0.000,0.000,0.000,1.097,1498,1498
27.754,-6.073,6.073,0.000,0.000,0.000,1.098,1498,1498
27.764,-6.073,6.073,0.000,0.000,0.000,1.098,1498,1498
27.774,-6.096,6.096,0.000,0.000,0.000,1.098,1498,1498
27.784,-6.096,6.096,0.000,0.000,0.000,1.099,1498,1498
27.794,-6.096,6.096,0.000,0.000,0.000,1.100,1498,1498
27.804,-6.096,6.096,0.000,0.000,0.000,1.101,1498,1498
27.814,-6.096,6.096,0.000,0.000,0.000,1.101,1498,1498
27.824,-6.096,6.096,0.000,0.000,0.000,1.102,1498,1498
27.834,-6.096,6.096,0.000,0.000,0.000,1.102,1498,1498
27.844,-6.096,6.096,0.000,0.000,0.000,1.102,1498,1498
27.854,-6.096,6.096,0.000,0.000,0.000,1.103,1498,1498
27.864,-6.096,6.096,0.000,0.000,0.000,1.103,1498,1498
27.874,-6.096,6.096,0.000,0.000,0.000,1.103,1498,1498
27.884,-6.096,6.096,0.000,0.000,0.000,1.104,1498,1498
27.894,-6.096,6.096,0.000,0.000,0.000,1.104,1498,1498
27.904,-6.096,6.096,0.000,0.000,0.000,1.104,1498,1498
27.914,-6.096,6.096,0.000,0.000,0.000,1.105,1498,1498
27.924,-6.096,6.096,0.000,0.000,0.000,1.105,1498,1498
27.934,-6.096,6.096,0.000,0.000,0.000,1.105,1498,1498
27.944,-6.096,6.096,0.000,0.000,0.000,1.106,1498,1498
27.954,-6.096,6.096,0.000,0.000,0.000,1.106,1498,1498
27.964,-6.096,6.096,0.000,0.000,0.000,1.106,1498,1498
27.974,-6.096,6.096,0.000,0.000,0.000,1.107,1498,1498
27.984,-6.096,6.096,0.000,0.000,0.000,1.107,1498,1498
27.994,-6.096,6.096,0.000,0.000,0.000,1.107,1498,1498
28.004,-6.096,6.096,0.000,0.000,0.000,1.108,1498,1498
28.014,-6.096,6.096,0.000,0.000,0.000,1.108,1498,1498
28.024,-6.114,6.114,0.000,0.000,0.000,1.108,1498,1498
28.034,-6.114,6.114,0.000,0.000,0.000,1.109,1498,1498
28.044,-6.114,6.114,0.000,0.000,0.000,1.110,1498,1498
28.054,-6.114,6.114,0.000,0.000,0.000,1.110,1498,1498
28.064,-6.114,6.114,0.000,0.000,0.000,1.111,1498,1498
28.074,-6.114,6.114,0.000,0.000,0.000,1.111,1498,1498
28.084,-6.114,6.114,0.000,0.000,0.000,1.112,1498,1498
28.094,-6.114,6.114,0.000,0.000,0.000,1.112,1498,1498
28.104,-6.114,6.114,0.000,0.000,0.000,1.112,1498,1498
28.114,-6.114,6.114,0.000,0.000,0.000,1.113,1498,1498
28.124,-6.114,6.114,0.000,0.000,0.000,1.113,1498,1498
28.134,-6.114,6.114,0.000,0.000,0.000,1.114,1498,1498
28.144,-6.114,6.114,0.000,0.000,0.000,1.114,1498,1498
28.154,-6.114,6.114,0.000,0.000,0.000,1.114,1498,1498
28.164,-6.114,6.114,0.000,0.000,0.000,1.115,1498,1498
28.174,-6.114,6.114,0.000,0.000,0.000,1.115,1498,1498
28.184,-6.114,6.114,0.000,0.000,0.000,1.115,1498,1498
28.194,-6.114,6.114,0.000,0.000,0.000,1.115,1498,1498
28.204,-6.114,6.114,0.000,0.000,0.000,1.116,1498,1498
28.214,-6.114,6.114,0.000,0.000,0.000,1.116,1498,1498
28.224,-6.114,6.114,0.000,0.000,0.000,1.116,1498,1498
28.234,-6.114,6.114,0.000,0.000,0.000,1.117,1498,1498
28.244,-6.114,6.114,0.000,0.000,0.000,1.117,1498,1498
28.254,-6.114,6.114,0.000,0.000,0.000,1.117,1498,1498
28.264,-6.114,6.114,0.000,0.000,0.000,1.118,1498,1498
28.274,-6.137,6.137,0.000,0.000,0.000,1.118,1498,1498
28.284,-6.137,6.137,0.000,0.000,0.000,1.119,1498,1498
28.294,-6.137,6.137,0.000,0.000,0.000,1.120,1498,1498
28.304,-6.137,6.137,0.000,0.000,0.000,1.120,1498,1498
28.314,-6.137,6.137,0.000,0.000,0.000,1.121,1498,1498
28.324,-6.137,6.137,0.000,0.000,0.000,1.121,1498,1498
28.334,-6.137,6.137,0.000,0.000,0.000,1.122,1498,1498
28.344,-6.137,6.137,0.000,0.000,0.000,1.122,1498,1498
28.354,-6.137,6.137,0.000,0.000,0.000,1.123,1498,1498
28.364,-6.137,6.137,0.000,0.000,0.000,1.123,1498,1498
28.374,-6.137,6.137,0.000,0.000,0.000,1.123,1498,1498
28.384,-6.137,6.137,0.000,0.000,0.000,1.124,1498,1498
28.394,-6.137,6.137,0.000,0.000,0.000,1.124,1498,1498
28.404,-6.137,6.137,0.000,0.000,0.000,1.124,1498,1498
28.414,-6.137,6.137,0.000,0.000,0.000,1.125,1498,1498
28.424,-6.137,6.137,0.000,0.000,0.000,1.125,1498,1498
28.434,-6.137,6.137,0.000,0.000,0.000,1.125,1498,1498
28.444,-6.137,6.137,0.000,0.000,0.000,1.126,1498,1498
28.454,-6.137,6.137,0.000,0.000,0.000,1.126,1498,1498
28.464,-6.137,6.137,0.000,0.000,0.000,1.126,1498,1498
28.474,-6.137,6.137,0.000,0.000,0.000,1.127,1498,1498
28.484,-6.137,6.137,0.000,0.000,0.000,1.127,1498,1498
28.494,-6.137,6.137,0.000,0.000,0.000,1.127,1498,1498
28.504,-6.137,6.137,0.000,0.000,0.000,1.128,1498,1498
28.514,-6.137,6.137,0.000,0.000,0.000,1.128,1498,1498
28.524,-6.158,6.158,0.000,0.000,0.000,1.128,1498,1498
28.534,-6.158,6.158,0.000,0.000,0.000,1.129,1498,1498
28.544,-6.158,6.158,0.000,0.000,0.000,1.130,1498,1498
28.554,-6.158,6.158,0.000,0.000,0.000,1.130,1498,1498
28.564,-6.158,6.158,0.000,0.000,0.000,1.131,1498,1498
28.574,-6.158,6.158,0.000,0.000,0.000,1.132,1498,1498
28.584,-6.158,6.158,0.000,0.000,0.000,1.132,1498,1498
28.594,-6.158,6.158,0.000,0.000,0.000,1.132,1498,1498
28.604,-6.158,6.158,0.000,0.000,0.000,1.133,1498,1498
28.614,-6.158,6.158,0.000,0.000,0.000,1.133,1498,1498
28.624,-6.158,6.158,0.000,0.000,0.000,1.133,1498,1498
28.634,-6.158,6.158,0.000,0.000,0.000,1.134,1498,1498
28.644,-6.158,6.158,0.000,0.000,0.000,1.134,1498,1498
28.654,-6.158,6.158,0.000,0.000,0.000,1.134,1498,1498
28.664,-6.158,6.158,0.000,0.000,0.000,1.135,1498,1498
28.674,-6.158,6.158,0.000,0.000,0.000,1.135,1498,1498
28.684,-6.158,6.158,0.000,0.000,0.000,1.135,1498,1498
28.694,-6.158,6.158,0.000,0.000,0.000,1.136,1498,1498
28.704,-6.158,6.158,0.000,0.000,0.000,1.136,1498,1498
28.714,-6.158,6.158,0.000,0.000,0.000,1.136,1498,1498
28.724,-6.158,6.158,0.000,0.000,0.000,1.137,1498,1498
28.734,-6.158,6.158,0.000,0.000,0.000,1.137,1498,1498
28.744,-6.158,6.158,0.000,0.000,0.000,1.137,1498,1498
28.754,-6.158,6.158,0.000,0.000,0.000,1.138,1498,1498
28.764,-6.158,6.158,0.000,0.000,0.000,1.138,1498,1498
28.774,-6.176,6.176,0.000,0.000,0.000,1.138,1498,1498
28.784,-6.176,6.176,0.000,0.000,0.000,1.139,1498,1498
28.794,-6.176,6.176,0.000,0.000,0.000,1.140,1498,1498
28.804,-6.176,6.176,0.000,0.000,0.000,1.140,1498,1498
28.814,-6.176,6.176,0.000,0.000,0.000,1.141,1498,1498
28.824,-6.176,6.176,0.000,0.000,0.000,1.141,1498,1498
28.834,-6.176,6.176,0.000,0.000,0.000,1.142,1498,1498
28.844,-6.176,6.176,0.000,0.000,0.000,1.142,1498,1498
28.854,-6.176,6.176,0.000,0.000,0.000,1.142,1498,1498
28.864,-6.176,6.176,0.000,0.000,0.000,1.143,1498,1498
28.874,-6.176,6.176,0.000,0.000,0.000,1.143,1498,1498
28.884,-6.176,6.176,0.000,0.000,0.000,1.144,1498,1498
28.894,-6.176,6.176,0.000,0.000,0.000,1.144,1498,1498
28.904,-6.176,6.176,0.000,0.000,0.000,1.144,1498,1498
28.914,-6.176,6.176,0.000,0.000,0.000,1.145,1498,1498
28.924,-6.176,6.176,0.000,0.000,0.000,1.145,1498,1498
28.934,-6.176,6.176,0.000,0.000,0.000,1.145,1498,1498
28.944,-6.176,6.176,0.000,0.000,0.000,1.145,1498,1498
28.954,-6.176,6.176,0.000,0.000,0.000,1.146,1498,1498
28.964,-6.176,6.176,0.000,0.000,0.000,1.146,1498,1498
28.974,-6.176,6.176,0.000,0.000,0.000,1.146,1498,1498
28.984,-6.176,6.176,0.000,0.000,0.000,1.147,1498,1498
28.994,-6.176,6.176,0.000,0.000,0.000,1.147,1498,1498
29.004,-6.176,6.176,0.000,0.000,0.000,1.147,1498,1498
29.014,-6.176,6.176,0.000,0.000,0.000,1.148,1498,1498
29.024,-6.195,6.195,0.000,0.000,0.000,1.148,1498,1498
29.034,-6.195,6.195,0.000,0.000,0.000,1.149,1498,1498
29.044,-6.195,6.195,0.000,0.000,0.000,1.150,1498,1498
29.054,-6.195,6.195,0.000,0.000,0.000,1.150,1498,1498
29.064,-6.195,6.195,0.000,0.000,0.000,1.151,1498,1498
29.074,-6.195,6.195,0.000,0.000,0.000,1.151,1498,1498
29.084,-6.195,6.195,0.000,0.000,0.000,1.152,1498,1498
29.094,-6.195,6.195,0.000,0.000,0.000,1.152,1498,1498
29.104,-6.195,6.195,0.000,0.000,0.000,1.152,1498,1498
29.114,-6.195,6.195,0.000,0.000,0.000,1.153,1498,1498
29.124,-6.195,6.195,0.000,0.000,0.000,1.153,1498,1498
29.134,-6.195,6.195,0.000,0.000,0.000,1.153,1498,1498
29.144,-6.195,6.195,0.000,0.000,0.000,1.154,1498,1498
29.154,-6.195,6.195,0.000,0.000,0.000,1.154,1498,1498
29.164,-6.195,6.195,0.000,0.000,0.000,1.154,1498,1498
29.174,-6.195,6.195,0.000,0.000,0.000,1.155,1498,1498
29.184,-6.195,6.195,0.000,0.000,0.000,1.155,1498,1498
29.194,-6.195,6.195,0.000,0.000,0.000,1.155,1498,1498
29.204,-6.195,6.195,0.000,0.000,0.000,1.156,1498,1498
29.214,-6.195,6.195,0.000,0.000,0.000,1.156,1498,1498
29.224,-6.195,6.195,0.000,0.000,0.000,1.156,1498,1498
29.234,-6.195,6.195,0.000,0.000,0.000,1.157,1498,1498
29.244,-6.195,6.195,0.000,0.000,0.000,1.157,1498,1498
29.254,-6.195,6.195,0.000,0.000,0.000,1.157,1498,1498
29.264,-6.195,6.195,0.000,0.000,0.000,1.158,1498,1498
29.274,-6.210,6.210,0.000,0.000,0.000,1.158,1498,1498
29.284,-6.210,6.210,0.000,0.000,0.000,1.159,1498,1498
29.294,-6.210,6.210,0.000,0.000,0.000,1.159,1498,1498
29.304,-6.210,6.210,0.000,0.000,0.000,1.160,1498,1498
29.314,-6.210,6.210,0.000,0.000,0.000,1.160,1498,1498
29.324,-6.210,6.210,0.000,0.000,0.000,1.161,1498,1498
29.334,-6.210,6.210,0.000,0.000,0.000,1.161,1498,1498
29.344,-6.210,6.210,0.000,0.000,0.000,1.162,1498,1498
29.354,-6.210,6.210,0.000,0.000,0.000,1.162,1498,1498
29.364,-6.210,6.210,0.000,0.000,0.000,1.162,1498,1498
29.374,-6.210,6.210,0.000,0.000,0.000,1.163,1498,1498
29.384,-6.210,6.210,0.000,0.000,0.000,1.163,1498,1498
29.394,-6.210,6.210,0.000,0.000,0.000,1.163,1498,1498
29.404,-6.210,6.210,0.000,0.000,0.000,1.164,1498,1498
29.414,-6.210,6.210,0.000,0.000,0.000,1.164,1498,1498
29.424,-6.210,6.210,0.000,0.000,0.000,1.164,1498,1498
29.434,-6.210,6.210,0.000,0.000,0.000,1.165,1498,1498
29.444,-6.210,6.210,0.000,0.000,0.000,1.165,1498,1498
29.454,-6.210,6.210,0.000,0.000,0.000,1.165,1498,1498
29.464,-6.210,6.210,0.000,0.000,0.000,1.166,1498,1498
29.474,-6.210,6.210,0.000,0.000,0.000,1.166,1498,1498
29.484,-6.210,6.210,0.000,0.000,0.000,1.166,1498,1498
29.494,-6.210,6.210,0.000,0.000,0.000,1.167,1498,1498
29.504,-6.210,6.210,0.000,0.000,0.000,1.167,1498,1498
29.514,-6.210,6.210,0.000,0.000,0.000,1.167,1498,1498
29.524,-6.220,6.220,0.000,0.000,0.000,1.167,1498,1498
29.534,-6.220,6.220,0.000,0.000,0.000,1.168,1498,1498
29.544,-6.220,6.220,0.000,0.000,0.000,1.169,1498,1498
29.554,-6.220,6.220,0.000,0.000,0.000,1.169,1498,1498
29.564,-6.220,6.220,0.000,0.000,0.000,1.170,1498,1498
29.574,-6.220,6.220,0.000,0.000,0.000,1.170,1498,1498
29.584,-6.220,6.220,0.000,0.000,0.000,1.170,1498,1498
29.594,-6.220,6.220,0.000,0.000,0.000,1.171,1498,1498
29.604,-6.220,6.220,0.000,0.000,0.000,1.171,1498,1498
29.614,-6.220,6.220,0.000,0.000,0.000,1.171,1498,1498
29.624,-6.220,6.220,0.000,0.000,0.000,1.172,1498,1498
29.634,-6.220,6.220,0.000,0.000,0.000,1.172,1498,1498
29.644,-6.220,6.220,0.000,0.000,0.000,1.172,1498,1498
29.654,-6.220,6.220,0.000,0.000,0.000,1.173,1498,1498
29.664,-6.220,6.220,0.000,0.000,0.000,1.173,1498,1498
29.674,-6.220,6.220,0.000,0.000,0.000,1.173,1498,1498
29.684,-6.220,6.220,0.000,0.000,0.000,1.174,1498,1498
29.694,-6.220,6.220,0.000,0.000,0.000,1.174,1498,1498
29.704,-6.220,6.220,0.000,0.000,0.000,1.174,1498,1498
29.714,-6.220,6.220,0.000,0.000,0.000,1.175,1498,1498
29.724,-6.220,6.220,0.000,0.000,0.000,1.175,1498,1498
29.734,-6.220,6.220,0.000,0.000,0.000,1.175,1498,1498
29.744,-6.220,6.220,0.000,0.000,0.000,1.176,1498,1498
29.754,-6.220,6.220,0.000,0.000,0.000,1.176,1498,1498
29.764,-6.220,6.220,0.000,0.000,0.000,1.176,1498,1498
29.774,-6.232,6.232,0.000,0.000,0.000,1.176,1498,1498
29.784,-6.232,6.232,0.000,0.000,0.000,1.177,1498,1498
29.794,-6.232,6.232,0.000,0.000,0.000,1.178,1498,1498
29.804,-6.232,6.232,0.000,0.000,0.000,1.178,1498,1498
29.814,-6.232,6.232,0.000,0.000,0.000,1.179,1498,1498
29.824,-6.232,6.232,0.000,0.000,0.000,1.179,1498,1498
29.834,-6.232,6.232,0.000,0.000,0.000,1.180,1498,1498
29.844,-6.232,6.232,0.000,0.000,0.000,1.180,1498,1498
29.854,-6.232,6.232,0.000,0.000,0.000,1.180,1498,1498
29.864,-6.232,6.232,0.000,0.000,0.000,1.181,1498,1498
29.874,-6.232,6.232,0.000,0.000,0.000,1.181,1498,1498
29.884,-6.232,6.232,0.000,0.000,0.000,1.181,1498,1498
29.894,-6.232,6.232,0.000,0.000,0.000,1.182,1498,1498
29.904,-6.232,6.232,0.000,0.000,0.000,1.182,1498,1498
29.914,-6.232,6.232,0.000,0.000,0.000,1.182,1498,1498
29.924,-6.232,6.232,0.000,0.000,0.000,1.183,1498,1498
29.934,-6.232,6.232,0.000,0.000,0.000,1.183,1498,1498
29.944,-6.232,6.232,0.000,0.000,0.000,1.183,1498,1498
29.954,-6.232,6.232,0.000,0.000,0.000,1.184,1498,1498
29.964,-6.232,6.232,0.000,0.000,0.000,1.184,1498,1498
29.974,-6.232,6.232,0.000,0.000,0.000,1.184,1498,1498
29.984,-6.232,6.232,0.000,0.000,0.000,1.185,1498,1498
29.994,-6.232,6.232,0.000,0.000,0.000,1.185,1498,1498
30.004,-6.232,6.232,0.000,0.000,0.000,1.185,1498,1498
30.014,-6.232,6.232,0.000,0.000,0.000,1.186,1498,1498
30.024,-6.248,6.248,0.000,0.000,0.000,1.186,1498,1498
30.034,-6.248,6.248,0.000,0.000,0.000,1.187,1498,1498
30.044,-6.248,6.248,0.000,0.000,0.000,1.187,1498,1498
30.054,-6.248,6.248,0.000,0.000,0.000,1.188,1498,1498
30.064,-6.248,6.248,0.000,0.000,0.000,1.188,1498,1498
30.074,-6.248,6.248,0.000,0.000,0.000,1.189,1498,1498
30.084,-6.248,6.248,0.000,0.000,0.000,1.189,1498,1498
30.094,-6.248,6.248,0.000,0.000,0.000,1.190,1498,1498
30.104,-6.248,6.248,0.000,0.000,0.000,1.190,1498,1498
30.114,-6.248,6.248,0.000,0.000,0.000,1.190,1498,1498
30.124,-6.248,6.248,0.000,0.000,0.000,1.191,1498,1498
30.134,-6.248,6.248,0.000,0.000,0.000,1.191,1498,1498
30.144,-6.248,6.248,0.000,0.000,0.000,1.191,1498,1498
30.154,-6.248,6.248,0.000,0.000,0.000,1.192,1498,1498
30.164,-6.248,6.248,0.000,0.000,0.000,1.192,1498,1498
30.174,-6.248,6.248,0.000,0.000,0.000,1.192,1498,1498
30.184,-6.248,6.248,0.000,0.000,0.000,1.193,1498,1498
30.194,-6.248,6.248,0.000,0.000,0.000,1.193,1498,1498
30.204,-6.248,6.248,0.000,0.000,0.000,1.193,1498,1498
30.214,-6.248,6.248,0.000,0.000,0.000,1.194,1498,1498
30.224,-6.248,6.248,0.000,0.000,0.000,1.194,1498,1498
30.234,-6.248,6.248,0.000,0.000,0.000,1.194,1498,1498
30.244,-6.248,6.248,0.000,0.000,0.000,1.195,1498,1498
30.254,-6.248,6.248,0.000,0.000,0.000,1.195,1498,1498
30.264,-6.264,6.264,0.000,0.000,0.000,1.195,1498,1498
30.274,-6.264,6.264,0.000,0.000,0.000,1.196,1498,1498
30.284,-6.264,6.264,0.000,0.000,0.000,1.197,1498,1498
30.294,-6.264,6.264,0.000,0.000,0.000,1.197,1498,1498
30.304,-6.264,6.264,0.000,0.000,0.000,1.198,1498,1498
30.314,-6.264,6.264,0.000,0.000,0.000,1.198,1498,1498
30.324,-6.264,6.264,0.000,0.000,0.000,1.199,1498,1498
30.334,-6.264,6.264,0.000,0.000,0.000,1.199,1498,1498
30.344,-6.264,6.264,0.000,0.000,0.000,1.199,1498,1498
30.354,-6.264,6.264,0.000,0.000,0.000,1.200,1498,1498
30.364,-6.264,6.264,0.000,0.000,0.000,1.200,1498,1498
30.374,-6.264,6.264,0.000,0.000,0.000,1.200,1498,1498
30.384,-6.264,6.264,0.000,0.000,0.000,1.201,1498,1498
30.394,-6.264,6.264,0.000,0.000,0.000,1.201,1498,1498
30.404,-6.264,6.264,0.000,0.000,0.000,1.201,1498,1498
30.414,-6.264,6.264,0.000,0.000,0.000,1.202,1498,1498
30.424,-6.264,6.264,0.000,0.000,0.000,1.202,1498,1498
30.434,-6.264,6.264,0.000,0.000,0.000,1.202,1498,1498
30.444,-6.264,6.264,0.000,0.000,0.000,1.203,1498,1498
30.454,-6.264,6.264,0.000,0.000,0.000,1.203,1498,1498
30.464,-6.264,6.264,0.000,0.000,0.000,1.203,1498,1498
30.474,-6.264,6.264,0.000,0.000,0.000,1.204,1498,1498
30.484,-6.264,6.264,0.000,0.000,0.000,1.204,1498,1498
30.494,-6.264,6.264,0.000,0.000,0.000,1.204,1498,1498
30.504,-6.264,6.264,0.000,0.000,0.000,1.205,1498,1498
30.514,-6.264,6.264,0.000,0.000,0.000,1.205,1498,1498
30.524,-6.273,6.273,0.000,0.000,0.000,1.205,1498,1498
30.534,-6.273,6.273,0.000,0.000,0.000,1.206,1498,1498
30.544,-6.273,6.273,0.000,0.000,0.000,1.206,1498,1498
30.554,-6.273,6.273,0.000,0.000,0.000,1.207,1498,1498
30.564,-6.273,6.273,0.000,0.000,0.000,1.207,1498,1498
30.574,-6.273,6.273,0.000,0.000,0.000,1.208,1498,1498
30.584,-6.273,6.273,0.000,0.000,0.000,1.208,1498,1498
30.594,-6.273,6.273,0.000,0.000,0.000,1.208,1498,1498
30.604,-6.273,6.273,0.000,0.000,0.000,1.209,1498,1498
30.614,-6.273,6.273,0.000,0.000,0.000,1.209,1498,1498
30.624,-6.273,6.273,0.000,0.000,0.000,1.209,1498,1498
30.634,-6.273,6.273,0.000,0.000,0.000,1.210,1498,1498
30.644,-6.273,6.273,0.000,0.000,0.000,1.210,1498,1498
30.654,-6.273,6.273,0.000,0.000,0.000,1.210,1498,1498
30.664,-6.273,6.273,0.000,0.000,0.000,1.211,1498,1498
30.674,-6.273,6.273,0.000,0.000,0.000,1.211,1498,1498
30.684,-6.273,6.273,0.000,0.000,0.000,1.211,1498,1498
30.694,-6.273,6.273,0.000,0.000,0.000,1.212,1498,1498
30.704,-6.273,6.273,0.000,0.000,0.000,1.212,1498,1498
30.714,-6.273,6.273,0.000,0.000,0.000,1.212,1498,1498
30.724,-6.273,6.273,0.000,0.000,0.000,1.213,1498,1498
30.734,-6.273,6.273,0.000,0.000,0.000,1.213,1498,1498
30.744,-6.273,6.273,0.000,0.000,0.000,1.213,1498,1498
30.754,-6.273,6.273,0.000,0.000,0.000,1.214,1498,1498
30.764,-6.273,6.273,0.000,0.000,0.000,1.214,1498,1498
30.774,-6.276,6.276,0.000,0.000,0.000,1.214,1498,1498
30.784,-6.276,6.276,0.000,0.000,0.000,1.215,1498,1498
30.794,-6.276,6.276,0.000,0.000,0.000,1.215,1498,1498
30.804,-6.276,6.276,0.000,0.000,0.000,1.216,1498,1498
30.814,-6.276,6.276,0.000,0.000,0.000,1.216,1498,1498
30.824,-6.276,6.276,0.000,0.000,0.000,1.216,1498,1498
30.834,-6.276,6.276,0.000,0.000,0.000,1.217,1498,1498
30.844,-6.276,6.276,0.000,0.000,0.000,1.217,1498,1498
30.854,-6.276,6.276,0.000,0.000,0.000,1.217,1498,1498
30.864,-6.276,6.276,0.000,0.000,0.000,1.218,1498,1498
30.874,-6.276,6.276,0.000,0.000,0.000,1.218,1498,1498
30.884,-6.276,6.276,0.000,0.000,0.000,1.218,1498,1498
30.894,-6.276,6.276,0.000,0.000,0.000,1.219,1498,1498
