时间戳,pitch角度,误差,目标角速率,实际角速率,积分项,输出值,电机3PWM,电机4PWM
4.993,-6.716,6.716,0.000,0.000,0.000,0.785,1499,1499
5.003,-6.716,6.716,0.000,0.000,0.000,0.785,1499,1499
5.013,-6.716,6.716,0.000,0.000,0.000,0.786,1499,1499
5.023,-6.716,6.716,0.000,0.000,0.000,0.786,1499,1499
5.033,-6.716,6.716,0.000,0.000,0.000,0.786,1499,1499
5.043,-6.716,6.716,0.000,0.000,0.000,0.787,1499,1499
5.053,-6.716,6.716,0.000,0.000,0.000,0.787,1499,1499
5.063,-6.716,6.716,0.000,0.000,0.000,0.787,1499,1499
5.073,-6.716,6.716,0.000,0.000,0.000,0.788,1499,1499
5.083,-6.716,6.716,0.000,0.000,0.000,0.788,1499,1499
5.093,-6.716,6.716,0.000,0.000,0.000,0.788,1499,1499
5.103,-6.536,6.536,0.000,0.000,0.000,0.791,1499,1499
5.113,-6.536,6.536,0.000,0.000,0.000,0.785,1499,1499
5.123,-6.536,6.536,0.000,0.000,0.000,0.782,1499,1499
5.133,-6.536,6.536,0.000,0.000,0.000,0.779,1499,1499
5.143,-6.536,6.536,0.000,0.000,0.000,0.778,1499,1499
5.153,-6.536,6.536,0.000,0.000,0.000,0.777,1499,1499
5.163,-6.536,6.536,0.000,0.000,0.000,0.776,1499,1499
5.173,-6.536,6.536,0.000,0.000,0.000,0.776,1499,1499
5.183,-6.536,6.536,0.000,0.000,0.000,0.776,1499,1499
5.193,-6.536,6.536,0.000,0.000,0.000,0.776,1499,1499
5.203,-6.536,6.536,0.000,0.000,0.000,0.776,1499,1499
5.213,-6.536,6.536,0.000,0.000,0.000,0.776,1499,1499
5.223,-6.536,6.536,0.000,0.000,0.000,0.776,1499,1499
5.233,-6.536,6.536,0.000,0.000,0.000,0.776,1499,1499
5.243,-6.536,6.536,0.000,0.000,0.000,0.777,1499,1499
5.253,-6.536,6.536,0.000,0.000,0.000,0.777,1499,1499
5.263,-6.536,6.536,0.000,0.000,0.000,0.777,1499,1499
5.273,-6.536,6.536,0.000,0.000,0.000,0.778,1499,1499
5.283,-6.536,6.536,0.000,0.000,0.000,0.778,1499,1499
5.293,-6.536,6.536,0.000,0.000,0.000,0.778,1499,1499
5.303,-6.536,6.536,0.000,0.000,0.000,0.779,1499,1499
5.313,-6.536,6.536,0.000,0.000,0.000,0.779,1499,1499
5.323,-6.536,6.536,0.000,0.000,0.000,0.779,1499,1499
5.333,-6.536,6.536,0.000,0.000,0.000,0.780,1499,1499
5.343,-6.536,6.536,0.000,0.000,0.000,0.780,1499,1499
5.353,-6.497,6.497,0.000,0.000,0.000,0.781,1499,1499
5.363,-6.497,6.497,0.000,0.000,0.000,0.780,1499,1499
5.373,-6.497,6.497,0.000,0.000,0.000,0.779,1499,1499
5.383,-6.497,6.497,0.000,0.000,0.000,0.779,1499,1499
5.393,-6.497,6.497,0.000,0.000,0.000,0.779,1499,1499
5.403,-6.497,6.497,0.000,0.000,0.000,0.779,1499,1499
5.413,-6.497,6.497,0.000,0.000,0.000,0.779,1499,1499
5.423,-6.497,6.497,0.000,0.000,0.000,0.779,1499,1499
5.433,-6.497,6.497,0.000,0.000,0.000,0.780,1499,1499
5.443,-6.497,6.497,0.000,0.000,0.000,0.780,1499,1499
5.453,-6.497,6.497,0.000,0.000,0.000,0.780,1499,1499
5.463,-6.497,6.497,0.000,0.000,0.000,0.780,1499,1499
5.473,-6.497,6.497,0.000,0.000,0.000,0.781,1499,1499
5.483,-6.497,6.497,0.000,0.000,0.000,0.781,1499,1499
5.493,-6.497,6.497,0.000,0.000,0.000,0.781,1499,1499
5.503,-6.497,6.497,0.000,0.000,0.000,0.782,1499,1499
5.513,-6.497,6.497,0.000,0.000,0.000,0.782,1499,1499
5.523,-6.497,6.497,0.000,0.000,0.000,0.782,1499,1499
5.533,-6.497,6.497,0.000,0.000,0.000,0.783,1499,1499
5.543,-6.497,6.497,0.000,0.000,0.000,0.783,1499,1499
5.553,-6.497,6.497,0.000,0.000,0.000,0.783,1499,1499
5.563,-6.497,6.497,0.000,0.000,0.000,0.784,1499,1499
5.573,-6.497,6.497,0.000,0.000,0.000,0.784,1499,1499
5.583,-6.497,6.497,0.000,0.000,0.000,0.784,1499,1499
5.593,-6.497,6.497,0.000,0.000,0.000,0.785,1499,1499
5.603,-6.450,6.450,0.000,0.000,0.000,0.786,1499,1499
5.613,-6.450,6.450,0.000,0.000,0.000,0.784,1499,1499
5.623,-6.450,6.450,0.000,0.000,0.000,0.784,1499,1499
5.633,-6.450,6.450,0.000,0.000,0.000,0.783,1499,1499
5.643,-6.450,6.450,0.000,0.000,0.000,0.783,1499,1499
5.653,-6.450,6.450,0.000,0.000,0.000,0.783,1499,1499
5.663,-6.450,6.450,0.000,0.000,0.000,0.783,1499,1499
5.673,-6.450,6.450,0.000,0.000,0.000,0.783,1499,1499
5.683,-6.450,6.450,0.000,0.000,0.000,0.784,1499,1499
5.693,-6.450,6.450,0.000,0.000,0.000,0.784,1499,1499
5.703,-6.450,6.450,0.000,0.000,0.000,0.784,1499,1499
5.713,-6.450,6.450,0.000,0.000,0.000,0.784,1499,1499
5.723,-6.450,6.450,0.000,0.000,0.000,0.785,1499,1499
5.733,-6.450,6.450,0.000,0.000,0.000,0.785,1499,1499
5.743,-6.450,6.450,0.000,0.000,0.000,0.785,1499,1499
5.753,-6.450,6.450,0.000,0.000,0.000,0.786,1499,1499
5.763,-6.450,6.450,0.000,0.000,0.000,0.786,1499,1499
5.773,-6.450,6.450,0.000,0.000,0.000,0.786,1499,1499
5.783,-6.450,6.450,0.000,0.000,0.000,0.787,1499,1499
5.793,-6.450,6.450,0.000,0.000,0.000,0.787,1499,1499
5.803,-6.450,6.450,0.000,0.000,0.000,0.787,1499,1499
5.813,-6.450,6.450,0.000,0.000,0.000,0.788,1499,1499
5.823,-6.450,6.450,0.000,0.000,0.000,0.788,1499,1499
5.833,-6.450,6.450,0.000,0.000,0.000,0.788,1499,1499
5.843,-6.450,6.450,0.000,0.000,0.000,0.789,1499,1499
5.853,-6.408,6.408,0.000,0.000,0.000,0.790,1499,1499
5.863,-6.408,6.408,0.000,0.000,0.000,0.789,1499,1499
5.873,-6.408,6.408,0.000,0.000,0.000,0.788,1499,1499
5.883,-6.408,6.408,0.000,0.000,0.000,0.788,1499,1499
5.893,-6.408,6.408,0.000,0.000,0.000,0.788,1499,1499
5.903,-6.408,6.408,0.000,0.000,0.000,0.788,1499,1499
5.913,-6.408,6.408,0.000,0.000,0.000,0.788,1499,1499
5.923,-6.408,6.408,0.000,0.000,0.000,0.788,1499,1499
5.933,-6.408,6.408,0.000,0.000,0.000,0.788,1499,1499
5.943,-6.408,6.408,0.000,0.000,0.000,0.788,1499,1499
5.953,-6.408,6.408,0.000,0.000,0.000,0.789,1499,1499
5.963,-6.408,6.408,0.000,0.000,0.000,0.789,1499,1499
5.973,-6.408,6.408,0.000,0.000,0.000,0.789,1499,1499
5.983,-6.408,6.408,0.000,0.000,0.000,0.790,1499,1499
5.993,-6.408,6.408,0.000,0.000,0.000,0.790,1499,1499
6.003,-6.408,6.408,0.000,0.000,0.000,0.790,1499,1499
6.013,-6.408,6.408,0.000,0.000,0.000,0.791,1499,1499
6.023,-6.408,6.408,0.000,0.000,0.000,0.791,1499,1499
6.033,-6.408,6.408,0.000,0.000,0.000,0.791,1499,1499
6.043,-6.408,6.408,0.000,0.000,0.000,0.792,1499,1499
6.053,-6.408,6.408,0.000,0.000,0.000,0.792,1499,1499
6.063,-6.408,6.408,0.000,0.000,0.000,0.792,1499,1499
6.073,-6.408,6.408,0.000,0.000,0.000,0.793,1499,1499
6.083,-6.408,6.408,0.000,0.000,0.000,0.793,1499,1499
6.093,-6.408,6.408,0.000,0.000,0.000,0.793,1499,1499
6.103,-6.353,6.353,0.000,0.000,0.000,0.794,1499,1499
6.113,-6.353,6.353,0.000,0.000,0.000,0.793,1499,1499
6.123,-6.353,6.353,0.000,0.000,0.000,0.792,1499,1499
6.133,-6.353,6.353,0.000,0.000,0.000,0.791,1499,1499
6.143,-6.353,6.353,0.000,0.000,0.000,0.791,1499,1499
6.153,-6.353,6.353,0.000,0.000,0.000,0.791,1499,1499
6.163,-6.353,6.353,0.000,0.000,0.000,0.791,1499,1499
6.173,-6.353,6.353,0.000,0.000,0.000,0.791,1499,1499
6.183,-6.353,6.353,0.000,0.000,0.000,0.791,1499,1499
6.193,-6.353,6.353,0.000,0.000,0.000,0.792,1499,1499
6.203,-6.353,6.353,0.000,0.000,0.000,0.792,1499,1499
6.213,-6.353,6.353,0.000,0.000,0.000,0.792,1499,1499
6.223,-6.353,6.353,0.000,0.000,0.000,0.792,1499,1499
6.233,-6.353,6.353,0.000,0.000,0.000,0.793,1499,1499
6.243,-6.353,6.353,0.000,0.000,0.000,0.793,1499,1499
6.253,-6.353,6.353,0.000,0.000,0.000,0.793,1499,1499
6.263,-6.353,6.353,0.000,0.000,0.000,0.794,1499,1499
6.273,-6.353,6.353,0.000,0.000,0.000,0.794,1499,1499
6.283,-6.353,6.353,0.000,0.000,0.000,0.794,1499,1499
6.293,-6.353,6.353,0.000,0.000,0.000,0.795,1499,1499
6.303,-6.353,6.353,0.000,0.000,0.000,0.795,1499,1499
6.313,-6.353,6.353,0.000,0.000,0.000,0.795,1499,1499
6.323,-6.353,6.353,0.000,0.000,0.000,0.796,1499,1499
6.333,-6.353,6.353,0.000,0.000,0.000,0.796,1499,1499
6.343,-6.353,6.353,0.000,0.000,0.000,0.796,1499,1499
6.353,-6.126,6.126,0.000,0.000,0.000,0.799,1499,1499
6.363,-6.126,6.126,0.000,0.000,0.000,0.792,1499,1499
6.373,-6.126,6.126,0.000,0.000,0.000,0.788,1499,1499
6.383,-6.126,6.126,0.000,0.000,0.000,0.784,1499,1499
6.393,-6.126,6.126,0.000,0.000,0.000,0.782,1499,1499
6.403,-6.126,6.126,0.000,0.000,0.000,0.781,1499,1499
6.413,-6.126,6.126,0.000,0.000,0.000,0.780,1499,1499
6.423,-6.126,6.126,0.000,0.000,0.000,0.779,1499,1499
6.433,-6.126,6.126,0.000,0.000,0.000,0.779,1499,1499
6.443,-6.126,6.126,0.000,0.000,0.000,0.779,1499,1499
6.453,-6.126,6.126,0.000,0.000,0.000,0.779,1499,1499
6.463,-6.126,6.126,0.000,0.000,0.000,0.779,1499,1499
6.473,-6.126,6.126,0.000,0.000,0.000,0.779,1499,1499
6.483,-6.126,6.126,0.000,0.000,0.000,0.780,1499,1499
6.493,-6.126,6.126,0.000,0.000,0.000,0.780,1499,1499
6.503,-6.126,6.126,0.000,0.000,0.000,0.780,1499,1499
6.513,-6.126,6.126,0.000,0.000,0.000,0.780,1499,1499
6.523,-6.126,6.126,0.000,0.000,0.000,0.781,1499,1499
6.533,-6.126,6.126,0.000,0.000,0.000,0.781,1499,1499
6.543,-6.126,6.126,0.000,0.000,0.000,0.781,1499,1499
6.553,-6.126,6.126,0.000,0.000,0.000,0.782,1499,1499
6.563,-6.126,6.126,0.000,0.000,0.000,0.782,1499,1499
6.573,-6.126,6.126,0.000,0.000,0.000,0.782,1499,1499
6.583,-6.126,6.126,0.000,0.000,0.000,0.783,1499,1499
6.593,-6.126,6.126,0.000,0.000,0.000,0.783,1499,1499
6.603,-6.126,6.126,0.000,0.000,0.000,0.783,1499,1499
6.613,-6.001,6.001,0.000,0.000,0.000,0.785,1499,1499
6.623,-6.001,6.001,0.000,0.000,0.000,0.781,1499,1499
6.633,-6.001,6.001,0.000,0.000,0.000,0.779,1499,1499
6.643,-6.001,6.001,0.000,0.000,0.000,0.777,1499,1499
6.653,-6.001,6.001,0.000,0.000,0.000,0.776,1499,1499
6.663,-6.001,6.001,0.000,0.000,0.000,0.776,1499,1499
6.673,-6.001,6.001,0.000,0.000,0.000,0.775,1499,1499
6.683,-6.001,6.001,0.000,0.000,0.000,0.775,1499,1499
6.693,-6.001,6.001,0.000,0.000,0.000,0.775,1499,1499
6.703,-6.001,6.001,0.000,0.000,0.000,0.775,1499,1499
6.713,-6.001,6.001,0.000,0.000,0.000,0.775,1499,1499
6.723,-6.001,6.001,0.000,0.000,0.000,0.776,1499,1499
6.733,-6.001,6.001,0.000,0.000,0.000,0.776,1499,1499
6.743,-6.001,6.001,0.000,0.000,0.000,0.776,1499,1499
6.753,-6.001,6.001,0.000,0.000,0.000,0.776,1499,1499
6.763,-6.001,6.001,0.000,0.000,0.000,0.777,1499,1499
6.773,-6.001,6.001,0.000,0.000,0.000,0.777,1499,1499
6.783,-6.001,6.001,0.000,0.000,0.000,0.777,1499,1499
6.793,-6.001,6.001,0.000,0.000,0.000,0.777,1499,1499
6.803,-6.001,6.001,0.000,0.000,0.000,0.778,1499,1499
6.813,-6.001,6.001,0.000,0.000,0.000,0.778,1499,1499
6.823,-6.001,6.001,0.000,0.000,0.000,0.778,1499,1499
6.833,-6.001,6.001,0.000,0.000,0.000,0.779,1499,1499
6.843,-6.001,6.001,0.000,0.000,0.000,0.779,1499,1499
6.853,-6.005,6.005,0.000,0.000,0.000,0.779,1499,1499
6.863,-6.005,6.005,0.000,0.000,0.000,0.780,1499,1499
6.873,-6.005,6.005,0.000,0.000,0.000,0.780,1499,1499
6.883,-6.005,6.005,0.000,0.000,0.000,0.781,1499,1499
6.893,-6.005,6.005,0.000,0.000,0.000,0.781,1499,1499
6.903,-6.005,6.005,0.000,0.000,0.000,0.781,1499,1499
6.913,-6.005,6.005,0.000,0.000,0.000,0.782,1499,1499
6.923,-6.005,6.005,0.000,0.000,0.000,0.782,1499,1499
6.933,-6.005,6.005,0.000,0.000,0.000,0.782,1499,1499
6.943,-6.005,6.005,0.000,0.000,0.000,0.783,1499,1499
6.953,-6.005,6.005,0.000,0.000,0.000,0.783,1499,1499
6.963,-6.005,6.005,0.000,0.000,0.000,0.783,1499,1499
6.973,-6.005,6.005,0.000,0.000,0.000,0.784,1499,1499
6.983,-6.005,6.005,0.000,0.000,0.000,0.784,1499,1499
6.993,-6.005,6.005,0.000,0.000,0.000,0.784,1499,1499
7.003,-6.005,6.005,0.000,0.000,0.000,0.784,1499,1499
7.013,-6.005,6.005,0.000,0.000,0.000,0.785,1499,1499
7.023,-6.005,6.005,0.000,0.000,0.000,0.785,1499,1499
7.033,-6.005,6.005,0.000,0.000,0.000,0.785,1499,1499
7.043,-6.005,6.005,0.000,0.000,0.000,0.786,1499,1499
7.053,-6.005,6.005,0.000,0.000,0.000,0.786,1499,1499
7.063,-6.005,6.005,0.000,0.000,0.000,0.786,1499,1499
7.073,-6.005,6.005,0.000,0.000,0.000,0.787,1499,1499
7.083,-6.005,6.005,0.000,0.000,0.000,0.787,1499,1499
7.093,-6.005,6.005,0.000,0.000,0.000,0.787,1499,1499
7.103,-6.030,6.030,0.000,0.000,0.000,0.787,1499,1499
7.113,-6.030,6.030,0.000,0.000,0.000,0.788,1499,1499
7.123,-6.030,6.030,0.000,0.000,0.000,0.789,1499,1499
7.133,-6.030,6.030,0.000,0.000,0.000,0.790,1499,1499
7.143,-6.030,6.030,0.000,0.000,0.000,0.791,1499,1499
7.153,-6.030,6.030,0.000,0.000,0.000,0.791,1499,1499
7.163,-6.030,6.030,0.000,0.000,0.000,0.792,1499,1499
7.173,-6.030,6.030,0.000,0.000,0.000,0.792,1499,1499
7.183,-6.030,6.030,0.000,0.000,0.000,0.792,1499,1499
7.193,-6.030,6.030,0.000,0.000,0.000,0.793,1499,1499
7.203,-6.030,6.030,0.000,0.000,0.000,0.793,1499,1499
7.213,-6.030,6.030,0.000,0.000,0.000,0.793,1499,1499
7.223,-6.030,6.030,0.000,0.000,0.000,0.794,1499,1499
7.233,-6.030,6.030,0.000,0.000,0.000,0.794,1499,1499
7.243,-6.030,6.030,0.000,0.000,0.000,0.794,1499,1499
7.253,-6.030,6.030,0.000,0.000,0.000,0.795,1499,1499
7.263,-6.030,6.030,0.000,0.000,0.000,0.795,1499,1499
7.273,-6.030,6.030,0.000,0.000,0.000,0.795,1499,1499
7.283,-6.030,6.030,0.000,0.000,0.000,0.796,1499,1499
7.293,-6.030,6.030,0.000,0.000,0.000,0.796,1499,1499
7.303,-6.030,6.030,0.000,0.000,0.000,0.796,1499,1499
7.313,-6.030,6.030,0.000,0.000,0.000,0.797,1499,1499
7.323,-6.030,6.030,0.000,0.000,0.000,0.797,1499,1499
7.333,-6.030,6.030,0.000,0.000,0.000,0.797,1499,1499
7.343,-6.030,6.030,0.000,0.000,0.000,0.798,1499,1499
7.353,-5.991,5.991,0.000,0.000,0.000,0.798,1499,1499
7.363,-5.991,5.991,0.000,0.000,0.000,0.797,1499,1499
7.373,-5.991,5.991,0.000,0.000,0.000,0.797,1499,1499
7.383,-5.991,5.991,0.000,0.000,0.000,0.797,1499,1499
7.393,-5.991,5.991,0.000,0.000,0.000,0.796,1499,1499
7.403,-5.991,5.991,0.000,0.000,0.000,0.796,1499,1499
7.413,-5.991,5.991,0.000,0.000,0.000,0.797,1499,1499
7.423,-5.991,5.991,0.000,0.000,0.000,0.797,1499,1499
7.433,-5.991,5.991,0.000,0.000,0.000,0.797,1499,1499
7.443,-5.991,5.991,0.000,0.000,0.000,0.797,1499,1499
7.453,-5.991,5.991,0.000,0.000,0.000,0.797,1499,1499
7.463,-5.991,5.991,0.000,0.000,0.000,0.798,1499,1499
7.473,-5.991,5.991,0.000,0.000,0.000,0.798,1499,1499
7.483,-5.991,5.991,0.000,0.000,0.000,0.798,1499,1499
7.493,-5.991,5.991,0.000,0.000,0.000,0.799,1499,1499
7.503,-5.991,5.991,0.000,0.000,0.000,0.799,1499,1499
7.513,-5.991,5.991,0.000,0.000,0.000,0.799,1499,1499
7.523,-5.991,5.991,0.000,0.000,0.000,0.800,1499,1499
7.533,-5.991,5.991,0.000,0.000,0.000,0.800,1499,1499
7.543,-5.991,5.991,0.000,0.000,0.000,0.800,1499,1499
7.553,-5.991,5.991,0.000,0.000,0.000,0.800,1499,1499
7.563,-5.991,5.991,0.000,0.000,0.000,0.801,1499,1499
7.573,-5.991,5.991,0.000,0.000,0.000,0.801,1499,1499
7.583,-5.991,5.991,0.000,0.000,0.000,0.801,1499,1499
7.593,-5.991,5.991,0.000,0.000,0.000,0.802,1499,1499
7.603,-5.811,5.811,0.000,0.000,0.000,0.804,1499,1499
7.613,-5.811,5.811,0.000,0.000,0.000,0.799,1499,1499
7.623,-5.811,5.811,0.000,0.000,0.000,0.795,1499,1499
7.633,-5.811,5.811,0.000,0.000,0.000,0.792,1499,1499
7.643,-5.811,5.811,0.000,0.000,0.000,0.791,1499,1499
7.653,-5.811,5.811,0.000,0.000,0.000,0.790,1499,1499
7.663,-5.811,5.811,0.000,0.000,0.000,0.789,1499,1499
7.673,-5.811,5.811,0.000,0.000,0.000,0.789,1499,1499
7.683,-5.811,5.811,0.000,0.000,0.000,0.789,1499,1499
7.693,-5.811,5.811,0.000,0.000,0.000,0.789,1499,1499
7.703,-5.811,5.811,0.000,0.000,0.000,0.789,1499,1499
7.713,-5.811,5.811,0.000,0.000,0.000,0.789,1499,1499
7.723,-5.811,5.811,0.000,0.000,0.000,0.789,1499,1499
7.733,-5.811,5.811,0.000,0.000,0.000,0.789,1499,1499
7.743,-5.811,5.811,0.000,0.000,0.000,0.789,1499,1499
7.753,-5.811,5.811,0.000,0.000,0.000,0.790,1499,1499
7.763,-5.811,5.811,0.000,0.000,0.000,0.790,1499,1499
7.773,-5.811,5.811,0.000,0.000,0.000,0.790,1499,1499
7.783,-5.811,5.811,0.000,0.000,0.000,0.791,1499,1499
7.793,-5.811,5.811,0.000,0.000,0.000,0.791,1499,1499
7.803,-5.811,5.811,0.000,0.000,0.000,0.791,1499,1499
7.813,-5.811,5.811,0.000,0.000,0.000,0.791,1499,1499
7.823,-5.811,5.811,0.000,0.000,0.000,0.792,1499,1499
7.833,-5.811,5.811,0.000,0.000,0.000,0.792,1499,1499
7.843,-5.811,5.811,0.000,0.000,0.000,0.792,1499,1499
7.853,-5.658,5.658,0.000,0.000,0.000,0.794,1499,1499
7.863,-5.658,5.658,0.000,0.000,0.000,0.790,1499,1499
7.873,-5.658,5.658,0.000,0.000,0.000,0.787,1499,1499
7.883,-5.658,5.658,0.000,0.000,0.000,0.785,1499,1499
7.893,-5.658,5.658,0.000,0.000,0.000,0.783,1499,1499
7.903,-5.658,5.658,0.000,0.000,0.000,0.782,1499,1499
7.913,-5.658,5.658,0.000,0.000,0.000,0.782,1499,1499
7.923,-5.658,5.658,0.000,0.000,0.000,0.782,1499,1499
7.933,-5.658,5.658,0.000,0.000,0.000,0.781,1499,1499
7.943,-5.658,5.658,0.000,0.000,0.000,0.782,1499,1499
7.953,-5.658,5.658,0.000,0.000,0.000,0.782,1499,1499
7.963,-5.658,5.658,0.000,0.000,0.000,0.782,1499,1499
7.973,-5.658,5.658,0.000,0.000,0.000,0.782,1499,1499
7.983,-5.658,5.658,0.000,0.000,0.000,0.782,1499,1499
7.993,-5.658,5.658,0.000,0.000,0.000,0.782,1499,1499
8.003,-5.658,5.658,0.000,0.000,0.000,0.783,1499,1499
8.013,-5.658,5.658,0.000,0.000,0.000,0.783,1499,1499
8.023,-5.658,5.658,0.000,0.000,0.000,0.783,1499,1499
8.033,-5.658,5.658,0.000,0.000,0.000,0.784,1499,1499
8.043,-5.658,5.658,0.000,0.000,0.000,0.784,1499,1499
8.053,-5.658,5.658,0.000,0.000,0.000,0.784,1499,1499
8.063,-5.658,5.658,0.000,0.000,0.000,0.784,1499,1499
8.073,-5.658,5.658,0.000,0.000,0.000,0.785,1499,1499
8.083,-5.658,5.658,0.000,0.000,0.000,0.785,1499,1499
8.093,-5.658,5.658,0.000,0.000,0.000,0.785,1499,1499
8.103,-5.547,5.547,0.000,0.000,0.000,0.787,1499,1499
8.113,-5.547,5.547,0.000,0.000,0.000,0.784,1499,1499
8.123,-5.547,5.547,0.000,0.000,0.000,0.781,1499,1499
8.133,-5.547,5.547,0.000,0.000,0.000,0.780,1499,1499
8.143,-5.547,5.547,0.000,0.000,0.000,0.779,1499,1499
8.153,-5.547,5.547,0.000,0.000,0.000,0.779,1499,1499
8.163,-5.547,5.547,0.000,0.000,0.000,0.778,1499,1499
8.173,-5.547,5.547,0.000,0.000,0.000,0.778,1499,1499
8.183,-5.547,5.547,0.000,0.000,0.000,0.778,1499,1499
8.193,-5.547,5.547,0.000,0.000,0.000,0.778,1499,1499
8.203,-5.547,5.547,0.000,0.000,0.000,0.778,1499,1499
8.213,-5.547,5.547,0.000,0.000,0.000,0.779,1499,1499
8.223,-5.547,5.547,0.000,0.000,0.000,0.779,1499,1499
8.233,-5.547,5.547,0.000,0.000,0.000,0.779,1499,1499
8.243,-5.547,5.547,0.000,0.000,0.000,0.779,1499,1499
8.253,-5.547,5.547,0.000,0.000,0.000,0.780,1499,1499
8.263,-5.547,5.547,0.000,0.000,0.000,0.780,1499,1499
8.273,-5.547,5.547,0.000,0.000,0.000,0.780,1499,1499
8.283,-5.547,5.547,0.000,0.000,0.000,0.780,1499,1499
8.293,-5.547,5.547,0.000,0.000,0.000,0.781,1499,1499
8.303,-5.547,5.547,0.000,0.000,0.000,0.781,1499,1499
8.313,-5.547,5.547,0.000,0.000,0.000,0.781,1499,1499
8.323,-5.547,5.547,0.000,0.000,0.000,0.782,1499,1499
8.333,-5.547,5.547,0.000,0.000,0.000,0.782,1499,1499
8.343,-5.547,5.547,0.000,0.000,0.000,0.782,1499,1499
8.353,-5.574,5.574,0.000,0.000,0.000,0.782,1499,1499
8.363,-5.574,5.574,0.000,0.000,0.000,0.783,1499,1499
8.373,-5.574,5.574,0.000,0.000,0.000,0.784,1499,1499
8.383,-5.574,5.574,0.000,0.000,0.000,0.785,1499,1499
8.393,-5.574,5.574,0.000,0.000,0.000,0.785,1499,1499
8.403,-5.574,5.574,0.000,0.000,0.000,0.786,1499,1499
8.413,-5.574,5.574,0.000,0.000,0.000,0.786,1499,1499
8.423,-5.574,5.574,0.000,0.000,0.000,0.787,1499,1499
8.433,-5.574,5.574,0.000,0.000,0.000,0.787,1499,1499
8.443,-5.574,5.574,0.000,0.000,0.000,0.787,1499,1499
8.453,-5.574,5.574,0.000,0.000,0.000,0.788,1499,1499
8.463,-5.574,5.574,0.000,0.000,0.000,0.788,1499,1499
8.473,-5.574,5.574,0.000,0.000,0.000,0.788,1499,1499
8.483,-5.574,5.574,0.000,0.000,0.000,0.789,1499,1499
8.493,-5.574,5.574,0.000,0.000,0.000,0.789,1499,1499
8.503,-5.574,5.574,0.000,0.000,0.000,0.789,1499,1499
8.513,-5.574,5.574,0.000,0.000,0.000,0.790,1499,1499
8.523,-5.574,5.574,0.000,0.000,0.000,0.790,1499,1499
8.533,-5.574,5.574,0.000,0.000,0.000,0.790,1499,1499
8.543,-5.574,5.574,0.000,0.000,0.000,0.791,1499,1499
8.553,-5.574,5.574,0.000,0.000,0.000,0.791,1499,1499
8.563,-5.574,5.574,0.000,0.000,0.000,0.791,1499,1499
8.573,-5.574,5.574,0.000,0.000,0.000,0.791,1499,1499
8.583,-5.574,5.574,0.000,0.000,0.000,0.792,1499,1499
8.593,-5.574,5.574,0.000,0.000,0.000,0.792,1499,1499
8.603,-5.668,5.668,0.000,0.000,0.000,0.791,1499,1499
8.613,-5.668,5.668,0.000,0.000,0.000,0.795,1499,1499
8.623,-5.668,5.668,0.000,0.000,0.000,0.797,1499,1499
8.633,-5.668,5.668,0.000,0.000,0.000,0.799,1499,1499
8.643,-5.668,5.668,0.000,0.000,0.000,0.800,1499,1499
8.653,-5.668,5.668,0.000,0.000,0.000,0.801,1499,1499
8.663,-5.668,5.668,0.000,0.000,0.000,0.802,1499,1499
8.673,-5.668,5.668,0.000,0.000,0.000,0.802,1499,1499
8.683,-5.668,5.668,0.000,0.000,0.000,0.803,1499,1499
8.693,-5.668,5.668,0.000,0.000,0.000,0.803,1499,1499
8.703,-5.668,5.668,0.000,0.000,0.000,0.804,1499,1499
8.713,-5.668,5.668,0.000,0.000,0.000,0.804,1499,1499
8.723,-5.668,5.668,0.000,0.000,0.000,0.805,1499,1499
8.733,-5.668,5.668,0.000,0.000,0.000,0.805,1499,1499
8.743,-5.668,5.668,0.000,0.000,0.000,0.805,1499,1499
8.753,-5.668,5.668,0.000,0.000,0.000,0.805,1499,1499
8.763,-5.668,5.668,0.000,0.000,0.000,0.806,1499,1499
8.773,-5.668,5.668,0.000,0.000,0.000,0.806,1499,1499
8.783,-5.668,5.668,0.000,0.000,0.000,0.806,1499,1499
8.793,-5.668,5.668,0.000,0.000,0.000,0.807,1499,1499
8.803,-5.668,5.668,0.000,0.000,0.000,0.807,1499,1499
8.813,-5.668,5.668,0.000,0.000,0.000,0.807,1499,1499
8.823,-5.668,5.668,0.000,0.000,0.000,0.808,1499,1499
8.833,-5.668,5.668,0.000,0.000,0.000,0.808,1499,1499
8.843,-5.668,5.668,0.000,0.000,0.000,0.808,1499,1499
8.853,-5.556,5.556,0.000,0.000,0.000,0.810,1499,1499
8.863,-5.556,5.556,0.000,0.000,0.000,0.806,1499,1499
8.873,-5.556,5.556,0.000,0.000,0.000,0.804,1499,1499
8.883,-5.556,5.556,0.000,0.000,0.000,0.803,1499,1499
8.893,-5.556,5.556,0.000,0.000,0.000,0.802,1499,1499
8.903,-5.556,5.556,0.000,0.000,0.000,0.801,1499,1499
8.913,-5.556,5.556,0.000,0.000,0.000,0.801,1499,1499
8.923,-5.556,5.556,0.000,0.000,0.000,0.801,1499,1499
8.933,-5.556,5.556,0.000,0.000,0.000,0.801,1499,1499
8.943,-5.556,5.556,0.000,0.000,0.000,0.801,1499,1499
8.953,-5.556,5.556,0.000,0.000,0.000,0.801,1499,1499
8.963,-5.556,5.556,0.000,0.000,0.000,0.801,1499,1499
